Unnamed: 0;iteration;screening_sensitivity;screening_specificity;screening_cost;provider_cost;eGFR_cost;ultrasound_cost;ACE cost;diabetic_prevalence_30_39;diabetic_prevalence_40_49;diabetic_prevalence_50_59;diabetic_prevalence_60_69;diabetic_prevalence_70_79;DM_prev_30_39;DM_prev_40_49;DM_prev_50_59;DM_prev_60_69;DM_prev_70;DM_NDM_HR;dapa cost;disutility_medication_decrement;disutility_medication_cost;adverse_event_prop;UTI_event_prop;UTI_event_cost;disutility_UTI_decrement;DKA_event_prop;DKA_event_cost;disutility_DKA_decrement;compliance;SGLT2_discontinue;Stage3a mortality;Stage3b mortality;Stage4 mortality;Stage5 mortality;Stage2_QALY;Stage3a_QALY;Stage3b_QALY;Stage4_QALY;KF_PRE_KRT_QALY;KF_ON_KRT_QALY;Stage3a_overall_cost;Stage3b_overall_cost;Stage4_overall_cost;Stage5_overall_cost;Stage3a_DM_overall_cost;Stage3b_DM_overall_cost;Stage4_DM_overall_cost;Stage3a_NDM_cost;Stage3b_NDM_cost;Stage4_NDM_cost;Stage5_NDM_cost;Stage3a_DM_cost;Stage3b_DM_cost;Stage4_DM_cost;Stage5_DM_cost;baseline_costs;male_prop;diabetic ACM HR;diabetic kidney HR;non diabetic ACM HR;non diabetic kidney HR;TREATMENT ADHERENCE;DM_disutility
9738;9738;0.893284288;0.871939679;48.26176573;212.4218526;22.63688116;385.3249312;45.30210711;0.125;0.191176471;0.545454545;0.435582822;0.431654676;0.032087447;0.079598422;0.135514019;0.205813565;0.235253536;1.53941697;428.6905846;0.009401796;3662.079688;5.69388E-14;0.01057848;126.1147726;0.00104461;0.000486366;29777.39604;0.01374168;0.007346993;0.008664999;1.182881281;1.807554172;3.235340026;5.673424882;0.811450532;0.779595046;0.779595046;0.743885122;0.743885122;0.593752745;143.3266895;394.770866;1266.013737;7854.814852;129.5321959;280.4887853;529.3506388;33.55427638;97.08027199;462.12912;6414.20868;471.1475395;772.5283213;2012.445314;10882.20434;1.002787706;0.49347403;0.643836097;0.562001381;0.481482519;0.496544103;0.871840716;0.072786473
9739;9739;0.874264882;0.884835205;46.04262054;242.7048801;20.5871471;473.5442794;37.8629069;0.208333333;0.279411765;0.557575758;0.398773006;0.442446043;0.040197461;0.079956974;0.147016535;0.20982292;0.23387375;1.690840514;480.7871431;0.012777177;3295.363523;3.85957E-12;0.007159753;168.7202463;0.00066741;0.000181949;31837.68132;0.006935839;0.006645182;0.005847186;1.164527695;1.74861955;3.336564124;5.590291256;0.932508823;0.880886799;0.880886799;0.76530808;0.76530808;0.546562396;140.1473413;362.3401974;1140.769189;7187.104432;105.3161498;246.376864;501.2685028;38.87889405;114.2104243;635.8174766;6713.710752;565.3327163;788.7491577;2095.024692;9796.376456;1.136114432;0.495471892;0.687960167;0.659607348;0.529186712;0.653208462;0.803220715;0.008305066
9740;9740;0.862691127;0.876346601;57.06575336;182.5018611;16.54451605;538.753396;43.42536315;0.104166667;0.323529412;0.587878788;0.429447853;0.433453237;0.038434415;0.078881319;0.125808771;0.210491146;0.238703001;1.466989997;399.4874088;0.003571267;4633.391866;3.80347E-07;0.006625133;152.7589306;0.00142143;0.000175136;32424.08109;0.011283613;0.003992542;0.006154861;1.219773243;1.900142936;3.249607893;5.851560264;0.88943611;0.865661858;0.865661858;0.806368902;0.806368902;0.650777027;146.0140123;356.5494255;1313.96847;7378.039645;131.0336142;350.2594398;727.6267157;31.95472768;130.2484232;489.3743226;6651.514505;441.7977165;710.9284663;1990.704774;9452.288311;1.06390775;0.496219054;0.794591705;0.580894481;0.445794988;0.528347703;0.694136402;0.069029706
9741;9741;0.821868191;0.874179059;63.42878385;221.5634423;31.51415432;543.270837;40.50614062;0.020833333;0.308823529;0.56969697;0.392638037;0.39028777;0.032087447;0.075654356;0.130122214;0.214500501;0.240427734;1.953442343;493.6807291;0.015773309;4317.563326;0.003219652;0.008213886;175.2019099;0.000903943;0.000499233;28567.44552;0.012384673;0.005265808;0.012346066;1.249706534;1.751852577;3.131845933;5.811030427;0.931401145;0.887353795;0.887353795;0.777557578;0.777557578;0.604942076;163.9237266;394.3988737;1075.713711;6335.797652;105.1578598;287.2228946;576.1806014;33.64399429;117.4734335;465.4892163;6627.680911;400.8759421;967.4949171;2137.438803;9177.508347;0.975812669;0.492742019;0.927984152;0.638912003;0.6296978;0.615108724;0.536957154;0.060782494
9742;9742;0.886048119;0.87897588;54.52764018;199.3101243;30.11234154;475.0979455;32.5878208;0.145833333;0.264705882;0.618181818;0.450920245;0.428057554;0.038081805;0.078881319;0.135514019;0.203474774;0.247671611;1.56460093;421.8520172;0.008384583;3807.840101;0.000194199;0.008784182;161.7550498;0.001454288;0.000522369;27384.17515;0.011212013;0.005313466;0.015991572;1.16929386;1.838117302;3.162566351;6.006621349;0.572936865;0.65111691;0.65111691;0.747237585;0.747237585;0.511290979;167.3738455;439.3796735;804.9703592;7682.742813;114.5132747;258.5738251;708.9226271;45.02731305;83.6523229;466.8438743;8260.541205;405.6739239;671.3055278;1749.3576;8048.899385;1.058203431;0.514703149;0.715879076;0.502679911;0.535804414;0.413441653;0.805641421;0.029514261
9743;9743;0.895573279;0.903497174;48.41611905;225.3086605;23.93445917;425.6158886;34.58297321;0.145833333;0.220588235;0.557575758;0.343558282;0.395683453;0.039844852;0.077447114;0.149892164;0.195456064;0.2238703;1.551470337;385.2680987;0.013908849;3874.923034;1.59096E-05;0.011456942;152.6821375;0.000507623;0.000545513;26218.07299;0.011269109;0.007082813;0.010180423;1.159275092;1.790355993;3.251528227;5.960784504;0.900415341;0.861383093;0.861383093;0.780127805;0.780127805;0.569647999;166.6201424;434.4864968;1018.161698;6372.646373;99.46352609;245.2068273;673.5351361;44.96406106;98.57540422;504.1103656;6433.134281;366.0581441;895.9230464;2157.703799;9012.878996;1.265206096;0.486939784;0.634230541;0.557502282;0.615626266;0.490375965;0.847941797;0.078810945
9744;9744;0.857795043;0.863458507;68.19065598;230.0897832;19.79477203;494.5577913;39.84675311;0.145833333;0.294117647;0.563636364;0.392638037;0.431654676;0.03561354;0.074578702;0.127606039;0.199799532;0.230769231;1.588424351;384.4826943;0.011692869;4009.094069;4.47014E-12;0.006673019;160.7619718;0.003313135;0.001016721;38651.68911;0.007841495;0.005200829;0.015132987;1.145822461;1.78471037;3.233264043;5.656122595;0.795962991;0.787872455;0.787872455;0.773962438;0.773962438;0.669417484;169.7872376;472.4622931;945.9506262;8119.682755;104.9099693;264.6065424;676.22002;31.4577055;119.4203248;603.2714114;7279.235304;591.9236545;957.158217;2338.91135;8361.091727;1.152295202;0.5115377;0.826995904;0.541797385;0.468192073;0.4664544;0.840609367;0.037969752
9745;9745;0.853296478;0.85239133;48.43111026;199.7631897;24.37599497;313.3324001;30.89488492;0.104166667;0.279411765;0.533333333;0.420245399;0.417266187;0.038081805;0.069917533;0.137311287;0.21550284;0.239737841;1.429296969;378.951534;0.007504142;3691.169089;8.53954E-26;0.014228277;127.4426299;0.001693575;0.000508554;22692.77611;0.017278863;0.003372208;0.016747679;1.223822718;1.823253522;3.252772611;5.96936391;0.896332418;0.855882688;0.855882688;0.772948197;0.772948197;0.607396873;130.503897;406.5680248;1296.888718;6980.684639;109.6624134;284.7879421;595.9582276;33.02227896;119.2335855;531.8179062;5378.047993;630.3876153;941.9268426;2042.283639;7759.52298;1.164207343;0.495417662;0.783827754;0.633790969;0.535671738;0.608730509;0.447528172;0.020808511
9746;9746;0.839771899;0.89477072;65.03066798;207.2679258;21.59806319;461.2082518;39.45824652;0.125;0.279411765;0.533333333;0.411042945;0.465827338;0.034555712;0.074578702;0.132997843;0.207818243;0.234563643;1.464999872;378.5320896;0.013704624;3274.705172;0.00064019;0.009411133;164.5997581;0.000673324;0.000379478;33197.41022;0.011647654;0.006163207;0.011037895;1.176935207;1.956285088;3.038648189;5.842005437;0.829738944;0.744736933;0.744736933;0.660104601;0.660104601;0.653603043;159.0879469;457.6696253;1067.10311;5487.034402;97.20876193;269.2399927;582.9973185;25.79327795;88.95919742;474.4632542;5050.961026;527.6521799;710.4771738;1723.03075;6773.871733;1.236129841;0.513343355;0.615368206;0.473358665;0.370494025;0.37488208;0.628223896;0.047482781
9747;9747;0.808094421;0.849799932;58.4614363;157.4056115;25.67110794;323.5656038;41.64268274;0.166666667;0.25;0.557575758;0.398773006;0.440647482;0.03596615;0.070993188;0.135154565;0.200133645;0.245601932;1.315555851;332.7066924;0.015721687;3731.501584;7.52124E-07;0.008272181;157.4535435;0.000961138;0.000846867;28280.02953;0.00529811;0.002756791;0.0162958;1.204879067;1.885851685;3.324059873;6.000081666;0.704240016;0.690729875;0.690729875;0.709348269;0.709348269;0.610771717;153.5666958;276.1786064;1232.466896;7851.131641;104.9367772;270.8636095;595.1169083;40.28993393;105.5074103;424.0160496;5551.522378;455.0476443;1059.118843;2627.210501;6680.426298;1.238933269;0.502246562;0.867983305;0.540640498;0.396091328;0.466081127;0.916208247;0.044874419
9748;9748;0.813028939;0.840121102;56.35985735;189.8996966;26.63370741;533.9804505;34.31898785;0.125;0.279411765;0.545454545;0.435582822;0.460431655;0.035260931;0.089279312;0.134435658;0.210157033;0.23180407;1.789871542;424.8230381;0.009732602;3511.913767;1.14336E-14;0.007363494;147.1584781;0.001498716;0.000639802;29769.34067;0.007356059;0.009315126;0.020747957;1.236858381;1.727863042;3.272510007;5.762736711;0.799462942;0.748425429;0.748425429;0.700269467;0.700269467;0.627624741;131.7150808;315.3381696;1033.088456;9940.454103;110.8535043;326.0017834;549.7327548;34.25634451;103.2807239;551.2896114;7458.685016;532.4934897;643.2726419;2340.628557;7923.272603;1.075950983;0.503548745;0.741740273;0.671291497;0.487664819;0.668995898;0.935888171;0.044799733
9749;9749;0.900517388;0.90240491;58.12143901;219.3199752;29.94633397;509.1186247;34.15477812;0.104166667;0.308823529;0.636363636;0.40797546;0.451438849;0.041255289;0.078164217;0.122573688;0.205813565;0.221800621;1.506063479;466.8959222;0.005567441;2758.380632;0.000105576;0.008179556;118.4808523;0.004026404;0.000636482;22319.64952;0.014110475;0.016342198;0.008284378;1.174656519;1.781591084;3.271188192;6.547017516;0.784672927;0.680479208;0.680479208;0.608558781;0.608558781;0.572397446;129.275786;426.0767182;1185.515312;6840.26972;100.2256448;255.9578472;497.2266385;41.30293679;108.7187311;613.7226997;5138.954281;602.2575072;715.5741433;2270.960051;9922.171794;1.138294377;0.507822369;0.559095207;0.487059678;0.596505093;0.392140866;0.704062276;0.043201944
9750;9750;0.886314927;0.879160627;39.64925435;273.4854653;25.29099082;441.7419454;46.59691948;0.083333333;0.279411765;0.551515152;0.414110429;0.422661871;0.035260931;0.067766224;0.138749101;0.208486468;0.222835461;1.69320307;412.0312024;0.002888326;4375.664457;0.000723329;0.013559153;136.9929631;0.000640003;0.000429797;32416.70029;0.011455016;0.002398953;0.014431327;1.178366031;1.785401804;3.190590597;5.920279105;0.88652252;0.809333723;0.809333723;0.699949318;0.699949318;0.594361162;143.9783078;307.3487676;1151.050581;7958.366535;100.0434237;233.2070911;615.3888313;37.49731232;116.7603051;682.5871574;6114.366265;494.0348503;772.604567;2121.498672;9691.411545;1.264267774;0.492972258;0.772627687;0.52193268;0.721763987;0.440537505;0.813518838;0.051585683
9751;9751;0.855414355;0.881899076;64.41055711;252.7533364;24.2069757;377.3921743;40.9762073;0.1875;0.279411765;0.551515152;0.411042945;0.449640288;0.033497884;0.079239871;0.14162473;0.210825259;0.229044498;1.288353832;453.9634529;0.018575994;2633.640696;0.002059397;0.008553128;167.5756893;0.005590533;0.000385497;28825.98978;0.008135883;0.007983847;0.010975986;1.178266649;1.786484052;3.25087371;5.725573437;0.725767052;0.672146149;0.672146149;0.652578884;0.652578884;0.531817329;116.8661757;376.3773011;1144.547946;8907.766044;127.1239379;301.2430337;723.1743687;38.97500418;106.6752547;452.2621932;6053.323176;469.88418;804.8206763;1846.334154;8229.684894;1.229466715;0.509906328;0.747055726;0.499024184;0.612995658;0.408258073;0.745134822;0.04989919
9752;9752;0.865583109;0.862034629;48.35557276;247.3529441;30.28981382;507.0748344;37.94353062;0.041666667;0.220588235;0.563636364;0.414110429;0.422661871;0.038081805;0.070634636;0.133716751;0.209154694;0.221800621;1.408413355;516.2156138;0.005011224;3046.67101;5.51916E-19;0.010366027;178.6722286;0.001328445;0.000148946;37374.10861;0.008900373;0.005484744;0.009040825;1.196575935;1.716275121;3.201218188;5.932244832;0.929377869;0.844002089;0.844002089;0.687620805;0.687620805;0.606341587;143.4980513;377.7748601;1361.707825;8565.607934;113.396557;268.1616352;790.1287339;39.1029559;107.6454191;417.8904307;7585.796473;424.1516138;639.5398683;2083.694079;7371.56429;1.055020209;0.482460508;0.667981579;0.587153972;0.42544051;0.533858055;0.793251735;0.01609992
9753;9753;0.900457106;0.900317004;50.16011893;169.8009378;27.86530864;416.8763384;39.6403434;0.1875;0.323529412;0.551515152;0.404907975;0.440647482;0.032792666;0.077088562;0.142343638;0.213832275;0.23387375;1.499141254;366.7532328;0.013819569;4290.207345;2.8219E-06;0.012155924;161.5023014;0.002413592;0.00049226;30074.37077;0.01211761;0.008201262;0.010629327;1.139009227;1.740890441;3.088003987;6.014057035;0.920438562;0.898828811;0.898828811;0.823317302;0.823317302;0.635030489;155.5437434;463.5222283;1027.19957;7849.897866;127.5887434;233.7515923;566.5317451;38.57770135;105.9041536;487.2168534;6387.115603;337.6408201;915.6065653;1953.067323;8449.05577;1.230891168;0.508477575;0.774658783;0.616663231;0.444832367;0.579999379;0.630133253;0.049594059
9754;9754;0.862603842;0.87520877;61.26959247;237.7983446;20.86768095;451.7093788;38.09453424;0.166666667;0.294117647;0.551515152;0.401840491;0.444244604;0.041255289;0.077805665;0.145219267;0.224858002;0.236288375;1.684605529;437.2357331;0.008907544;3969.497809;7.24742E-14;0.013885112;123.5043161;0.000876365;0.000350367;40295.09887;0.013440767;0.003119386;0.009543075;1.152506285;1.836315972;3.014791867;5.411257985;0.872068668;0.838995455;0.838995455;0.771583252;0.771583252;0.508431168;99.25749526;426.7674757;1057.045505;7419.338927;114.9166108;314.1422479;566.4872752;33.43734436;129.4246976;618.7092629;6673.723742;442.7755511;771.2026055;1777.070375;9189.861825;0.843430466;0.519510032;0.744247694;0.510986267;0.499441115;0.425533058;0.563709189;0.054001734
9755;9755;0.885523161;0.908176246;50.22715637;218.0972497;24.8518574;448.508302;42.16320581;0.104166667;0.323529412;0.545454545;0.414110429;0.478417266;0.038787024;0.073144496;0.147016535;0.212495824;0.243187306;1.912288356;422.5176651;0.007306882;3480.97396;4.87116E-05;0.013429883;123.7976753;0.004965594;0.000517108;27933.37006;0.012564441;0.007714589;0.015657819;1.225912905;1.811772077;3.337370594;6.313919531;0.787507138;0.757622442;0.757622442;0.735761843;0.735761843;0.535247555;131.1756117;418.1262249;1046.174086;8413.120839;125.9064917;305.2426805;568.5087102;28.01822045;132.1112188;488.7205013;6494.524197;562.5652617;883.9302676;1963.456331;8530.698026;1.236601289;0.483305963;0.833172662;0.577569754;0.402416671;0.52197;0.970490278;0.056559921
9756;9756;0.859753119;0.870763429;51.13268656;191.6087798;23.82241892;563.9306042;33.75973892;0.041666667;0.367647059;0.593939394;0.420245399;0.451438849;0.037729196;0.0864109;0.134795111;0.210157033;0.22490514;1.407294758;411.0107219;0.00268945;4028.66573;0.000903557;0.011954999;145.31017;0.001113714;0.000506292;30329.10312;0.00736664;0.00157811;0.01387784;1.185453249;1.789428222;3.181627664;6.149344072;0.914522583;0.878589346;0.878589346;0.791607943;0.791607943;0.675315111;168.4965154;350.6496409;1111.566461;7536.30348;121.1742258;318.0836452;639.7064758;36.57288645;100.8627155;499.5439099;7504.559347;332.8741729;917.1893561;1613.188078;9056.551734;1.1612565;0.491663734;0.629468212;0.586038136;0.454227996;0.535154317;0.802989879;0.037642551
9757;9757;0.905954047;0.87454343;43.65431814;232.1548024;32.41924266;381.4384794;29.80472859;0.0625;0.235294118;0.551515152;0.392638037;0.428057554;0.035260931;0.071351739;0.132278936;0.204811226;0.243877199;1.574241444;440.2497835;0.006714348;3364.049297;6.52804E-09;0.012040299;137.4162665;0.00282523;0.000807229;31426.08579;0.009079926;0.008444692;0.009428812;1.226351427;1.819330707;3.214629456;5.707012043;0.894863802;0.829857614;0.829857614;0.72351782;0.72351782;0.534269452;149.5186532;489.7220246;1156.76299;7789.751234;106.2040737;306.4802103;659.4705061;37.29717971;83.09457873;385.3949973;5179.678964;390.16353;791.2609611;2144.298431;9297.363591;1.091645554;0.517429141;0.896035361;0.645619847;0.610045483;0.630636284;0.484932001;0.036709289
9758;9758;0.884964922;0.899366821;58.82334227;257.6262976;24.0246029;525.5437621;45.94850219;0.145833333;0.338235294;0.472727273;0.423312883;0.43705036;0.040197461;0.085335246;0.145938174;0.213164049;0.233528803;1.508956306;362.8781182;0.00691643;4651.534414;4.07766E-05;0.015990296;196.3100083;0.001857246;0.000295627;27802.16613;0.008835221;0.002064083;0.011963356;1.147267502;1.798440651;3.159266101;5.898948242;0.844793166;0.782954729;0.782954729;0.709366502;0.709366502;0.648377072;145.6139471;360.3080887;1174.081862;7139.370753;119.9863087;225.475527;726.7749036;39.15520407;122.4162768;543.3475064;6914.88429;547.2329099;672.2238886;1540.540904;6482.120405;1.254145127;0.51117933;0.746834653;0.57864693;0.594639705;0.520485248;0.593339347;0.042519288
9759;9759;0.894531182;0.904105256;47.69247981;194.963188;29.34015544;435.4630317;31.99281275;0.125;0.264705882;0.484848485;0.414110429;0.449640288;0.04090268;0.069917533;0.129762761;0.218175743;0.239047948;1.49072769;476.2746503;0.017297371;4579.449795;0.000435152;0.012258387;142.3359003;0.001919727;0.000598904;33400.09157;0.008087309;0.002612329;0.014796049;1.244305118;1.803700628;3.194058746;6.12293423;0.895494167;0.872701692;0.872701692;0.809833717;0.809833717;0.504138836;173.8233355;418.8297893;1195.066196;7695.063095;91.29046055;361.524715;509.2182518;38.36910433;122.6508305;577.4576794;6649.226811;461.5017526;934.7309813;1973.378579;9976.502932;0.93959704;0.482632402;0.702972849;0.586032103;0.358907219;0.531599644;0.837928495;0.03430807
9760;9760;0.871011296;0.877525728;60.98097699;199.6759525;26.47770448;566.6230656;32.9216821;0.104166667;0.279411765;0.539393939;0.392638037;0.480215827;0.034908322;0.068124776;0.127246585;0.207150017;0.23180407;1.153511238;378.1757612;0.004585359;3755.116281;3.70177E-06;0.009358663;176.8555608;0.001920195;0.000390401;33546.00963;0.008578882;0.007809361;0.012734654;1.24240163;1.692501842;3.108679129;5.709883544;0.894762858;0.82674662;0.82674662;0.715053403;0.715053403;0.646582109;157.3873965;376.3659536;1038.61862;7560.696847;114.1639729;288.2563401;605.0091121;35.34981053;128.9520251;431.3428072;7371.566683;361.7510121;1054.944034;2441.198356;7747.599295;1.249017244;0.481772954;0.807754023;0.487023339;0.470332338;0.39188014;0.736997396;0.049453291
9761;9761;0.887227603;0.887549607;60.65294801;160.394943;26.08461079;375.9957932;38.72026958;0.083333333;0.279411765;0.496969697;0.371165644;0.413669065;0.037729196;0.08139118;0.138389648;0.203808887;0.240082787;1.643659024;353.5688781;0.009142322;4411.287444;4.92392E-09;0.012254787;163.4729171;0.005589876;0.000597958;28827.641;0.009065641;0.007180316;0.012123799;1.222341975;1.809252359;2.977747746;6.012380899;0.874181513;0.87854356;0.87854356;0.843699433;0.843699433;0.630276829;168.1502091;412.8100985;1325.403307;6448.270642;108.6111538;297.6062704;563.5456841;33.47462067;122.0204167;584.2139021;6993.04683;550.0911466;774.7319841;1897.870207;7082.704009;0.94965499;0.493906257;0.69249712;0.655944886;0.524328714;0.64570463;0.602971452;0.061093128
9762;9762;0.867429103;0.884055022;57.15813881;251.6362199;20.05228197;425.4417978;32.37653154;0.083333333;0.382352941;0.509090909;0.441717791;0.444244604;0.039492243;0.08390104;0.134795111;0.205813565;0.23180407;1.591889049;428.3692983;0.017700985;5516.869664;1.09941E-06;0.00720331;170.0419667;0.001127465;0.000625148;27992.74455;0.006770151;0.002312519;0.012215928;1.186048573;1.751924646;3.152513515;5.632047831;0.812332093;0.758723823;0.758723823;0.704259522;0.704259522;0.553979574;137.8165659;471.8117179;1266.30616;5790.989762;120.9148875;226.231756;641.3077183;27.6338212;98.86960857;493.0564702;6142.297285;538.989047;1011.029166;2091.115546;7494.350363;1.102131383;0.483670842;0.762452543;0.607788528;0.307372909;0.569162222;0.716227768;0.078187242
9763;9763;0.852951387;0.874474229;60.30425389;151.6976444;23.83267841;554.9599085;34.15702703;0;0.294117647;0.557575758;0.401840491;0.428057554;0.040197461;0.073144496;0.149892164;0.211827598;0.238013108;1.561995634;351.1710922;0.003632416;3994.180021;1.19967E-11;0.006631889;170.3253425;0.000900631;0.0007728;30648.20552;0.015675021;0.006084828;0.015347779;1.185212662;1.865458496;3.316929178;5.868085761;0.842107343;0.776071809;0.776071809;0.698950123;0.698950123;0.563414182;127.0806158;440.5441922;1062.517792;6324.416825;92.66301175;321.229187;605.6122806;38.97315517;135.4475414;400.9568966;7859.691342;354.1423508;658.6822068;1972.018356;9986.416277;1.127078712;0.500020452;0.690076683;0.636267553;0.346984261;0.61327619;0.672461469;0.03845971
